R,1.15039,15.537,-3.48981,-4.08325,15.632319,0.181952,0.157122,0.795117,0.509086,1.14201,15.2386,-2.93825,-4.1773
L,0.764631,15.0721,-3.6047,-4.26013, ,0.18222,0.156778,0.794776,0.507886,0.996486,15.0288,-2.88503,-4.21933
R,0.764631,15.0721,-3.6047,-4.26013,15.128697,0.181893,0.157386,0.794671,0.506686,0.853604,14.8169,-2.83246,-4.25977
L,0.559846,14.6735,-3.11842,-4.1745, ,0.18177,0.157091,0.793142,0.505567,0.71333,14.603,-2.78061,-4.29864
R,0.559846,14.6735,-3.11842,-4.1745,14.646054,0.181348,0.15794,0.791733,0.504505,0.575628,14.3872,-2.72952,-4.33598
L,0.250542,14.2312,-3.11049,-4.25211, ,0.181389,0.157629,0.790437,0.503397,0.440459,14.1696,-2.67925,-4.37181
R,0.250542,14.2312,-3.11049,-4.25211,14.256020,0.18101,0.158421,0.789283,0.50234,0.307779,13.9502,-2.62984,-4.40617
L,0.182354,13.7497,-2.35192,-4.42786, ,0.180593,0.158062,0.787616,0.501181,0.177545,13.7292,-2.58135,-4.43909
R,0.182354,13.7497,-2.35192,-4.42786,13.805961,0.180402,0.158556,0.785904,0.500039,0.0497099,13.5065,-2.53381,-4.47061
L,-0.117099,13.2969,-2.55264,-4.45902, ,0.180011,0.158197,0.78412,0.498904,-0.0757753,13.2823,-2.48728,-4.50075
R,-0.117099,13.2969,-2.55264,-4.45902,13.306909,0.179686,0.158667,0.782372,0.497792,-0.198962,13.0566,-2.44179,-4.52955
L,-0.176742,12.888,-1.94162,-4.34359, ,0.179538,0.158356,0.781201,0.496872,-0.319903,12.8295,-2.39739,-4.55704
R,-0.176742,12.888,-1.94162,-4.34359,12.851030,0.179994,0.159168,0.779931,0.496012,-0.438654,12.6011,-2.35412,-4.58326
L,-0.420244,12.4114,-2.09573,-4.47542, ,0.179817,0.158833,0.778316,0.494979,-0.555273,12.3714,-2.31202,-4.60823
R,-0.420244,12.4114,-2.09573,-4.47542,12.453627,0.180188,0.159509,0.776665,0.493983,-0.669818,12.1404,-2.27111,-4.63198
L,-0.607762,11.9988,-2.02685,-4.36638, ,0.180164,0.159269,0.775057,0.493259,-0.78235,11.9083,-2.23144,-4.65456
R,-0.607762,11.9988,-2.02685,-4.36638,11.963877,0.180763,0.160368,0.773419,0.492597,-0.892931,11.6751,-2.19304,-4.67598
L,-0.979465,11.4858,-2.55477,-4.60488, ,0.18037,0.160042,0.772168,0.491548,-1.00163,11.4409,-2.15594,-4.69628
R,-0.979465,11.4858,-2.55477,-4.60488,11.562150,0.180177,0.160765,0.77101,0.490524,-1.1085,11.2057,-2.12017,-4.71549
L,-1.30875,11.0333,-2.78532,-4.57994, ,0.179893,0.160469,0.770712,0.489557,-1.21362,10.9695,-2.08575,-4.73364
R,-1.30875,11.0333,-2.78532,-4.57994,11.025305,0.179502,0.161344,0.770551,0.488621,-1.31706,10.7324,-2.05273,-4.75075
L,-1.54503,10.5026,-2.65334,-4.80689, ,0.179306,0.160995,0.770005,0.487569,-1.41889,10.4945,-2.02111,-4.76686
R,-1.54503,10.5026,-2.65334,-4.80689,10.575295,0.178927,0.161463,0.769574,0.48652,-1.51917,10.2559,-1.99093,-4.78198
L,-1.72082,10.1226,-2.37364,-4.49245, ,0.17867,0.161266,0.768394,0.485883,-1.61797,10.0165,-1.96221,-4.79615
R,-1.72082,10.1226,-2.37364,-4.49245,10.021949,0.178288,0.162505,0.767286,0.485286,-1.71539,9.77637,-1.93498,-4.80939
L,-1.85333,9.69211,-2.04613,-4.43392, ,0.177929,0.16248,0.765704,0.484913,-1.81147,9.53564,-1.90924,-4.82172
R,-1.85333,9.69211,-2.04613,-4.43392,9.673371,0.177585,0.16419,0.764152,0.484581,-1.90631,9.29431,-1.88502,-4.83316
L,-2.00204,9.02513,-1.87153,-5.13228, ,0.17721,0.163853,0.762538,0.483921,-1.99998,9.05243,-1.86233,-4.84374
R,-2.00204,9.02513,-1.87153,-5.13228,9.248719,0.176935,0.164101,0.760937,0.483242,-2.09256,8.81003,-1.8412,-4.85347
L,-2.1834,8.52555,-1.85344,-5.08967, ,0.176564,0.16378,0.759346,0.482454,-2.18412,8.56717,-1.82164,-4.86238
R,-2.1834,8.52555,-1.85344,-5.08967,8.511905,0.176295,0.163956,0.757769,0.481655,-2.27474,8.32388,-1.80365,-4.87047
L,-2.29865,8.08052,-1.6345,-4.88997, ,0.17598,0.163615,0.75626,0.480656,-2.3645,8.0802,-1.78726,-4.87778
R,-2.29865,8.08052,-1.6345,-4.88997,8.016579,0.175897,0.164031,0.754748,0.479662,-2.45348,7.83617,-1.77248,-4.8843
L,-2.52502,7.59683,-1.83103,-4.87338, ,0.175538,0.163693,0.753207,0.478675,-2.54177,7.59184,-1.75931,-4.89006
R,-2.52502,7.59683,-1.83103,-4.87338,7.591520,0.175306,0.164137,0.751681,0.477695,-2.62944,7.34723,-1.74777,-4.89507
L,-2.75043,7.08823,-1.96317,-4.93978, ,0.174961,0.163804,0.750284,0.476726,-2.71658,7.10238,-1.73786,-4.89933
R,-2.75043,7.08823,-1.96317,-4.93978,7.109491,0.174638,0.164132,0.748905,0.475762,-2.80326,6.85734,-1.72958,-4.90286
L,-2.85317,6.7225,-1.67088,-4.53922, ,0.174299,0.16395,0.747395,0.47537,-2.88957,6.61214,-1.72295,-4.90566
R,-2.85317,6.7225,-1.67088,-4.53922,6.594256,0.174121,0.165171,0.745893,0.474987,-2.97559,6.36681,-1.71797,-4.90774
L,-2.96507,6.25049,-1.4985,-4.5957, ,0.173878,0.165042,0.744519,0.474449,-3.0614,6.12139,-1.71464,-4.90911
R,-2.96507,6.25049,-1.4985,-4.5957,6.268574,0.173911,0.166406,0.743152,0.473915,-3.14709,5.87592,-1.71297,-4.90976
L,-3.14431,5.66946,-1.5903,-4.97509, ,0.173654,0.166093,0.741711,0.472988,-3.23274,5.63043,-1.71295,-4.9097
R,-3.14431,5.66946,-1.5903,-4.97509,5.790924,0.173656,0.166729,0.740279,0.472067,-3.31843,5.38496,-1.71458,-4.90893
L,-3.36268,5.1407,-1.77563,-5.07271, ,0.173332,0.166399,0.738824,0.471248,-3.40424,5.13955,-1.71787,-4.90745
R,-3.36268,5.1407,-1.77563,-5.07271,5.171952,0.173176,0.16679,0.737375,0.470437,-3.49026,4.89422,-1.72281,-4.90525
L,-3.61226,4.58134,-2.00059,-5.23541, ,0.172851,0.166516,0.736124,0.469976,-3.57657,4.64902,-1.72939,-4.90233
R,-3.61226,4.58134,-2.00059,-5.23541,4.633425,0.172542,0.16656,0.734869,0.46953,-3.66325,4.40398,-1.73763,-4.89868
L,-3.90114,4.05267,-2.27802,-5.25141, ,0.172463,0.166368,0.734184,0.469144,-3.75039,4.15913,-1.74749,-4.8943
R,-3.90114,4.05267,-2.27802,-5.25141,4.057795,0.172173,0.166268,0.733472,0.468777,-3.83806,3.91452,-1.75899,-4.88918
L,-4.01285,3.63233,-1.91542,-4.92409, ,0.171924,0.165964,0.732109,0.467878,-3.92635,3.67019,-1.77212,-4.8833
R,-4.01285,3.63233,-1.91542,-4.92409,3.527533,0.171593,0.166137,0.730743,0.466987,-4.01533,3.42616,-1.78686,-4.87666
L,-4.17953,3.17719,-1.83776,-4.80766, ,0.171326,0.165819,0.729345,0.466107,-4.10509,3.18248,-1.8032,-4.86925
R,-4.17953,3.17719,-1.83776,-4.80766,3.139916,0.171002,0.166154,0.727952,0.465228,-4.19571,2.93919,-1.82113,-4.86104
L,-4.34518,2.62816,-1.78112,-5.0209, ,0.170714,0.165891,0.726576,0.46446,-4.28727,2.69633,-1.84065,-4.85202
R,-4.34518,2.62816,-1.78112,-5.0209,2.696427,0.170404,0.165923,0.725216,0.46371,-4.37985,2.45393,-1.86173,-4.84218
L,-4.56485,2.11011,-1.91095,-5.07075, ,0.170174,0.165728,0.723848,0.463067,-4.47352,2.21205,-1.88436,-4.83149
R,-4.56485,2.11011,-1.91095,-5.07075,2.126066,0.169854,0.165637,0.722486,0.462452,-4.56836,1.97072,-1.90853,-4.81994
L,-4.80845,1.57097,-2.07493,-5.1709, ,0.169765,0.165613,0.721183,0.46212,-4.66444,1.72998,-1.93422,-4.80751
R,-4.80845,1.57097,-2.07493,-5.1709,1.603032,0.169472,0.165378,0.71987,0.461831,-4.76186,1.48989,-1.9614,-4.79417
L,-4.85324,1.16255,-1.56674,-4.83145, ,0.169157,0.165157,0.718994,0.460982,-4.86066,1.25049,-1.99007,-4.7799
R,-4.85324,1.16255,-1.56674,-4.83145,1.053876,0.168971,0.165106,0.718192,0.460146,-4.96095,1.01182,-2.02019,-4.76468
L,-4.93751,0.747757,-1.34058,-4.61797, ,0.16883,0.164809,0.718166,0.459365,-5.06277,0.77393,-2.05174,-4.74848
R,-4.93751,0.747757,-1.34058,-4.61797,0.679408,0.169089,0.165002,0.718263,0.458571,-5.16621,0.536876,-2.08471,-4.73127
L,-5.09565,0.272571,-1.4158,-4.65979, ,0.169114,0.164708,0.718209,0.457742,-5.27133,0.300706,-2.11906,-4.71303
R,-5.09565,0.272571,-1.4158,-4.65979,0.285960,0.169666,0.164882,0.718286,0.45691,-5.3782,0.0654719,-2.15477,-4.69374
L,-5.26643,-0.202555,-1.50702,-4.68836, ,0.169878,0.164595,0.718167,0.45608,-5.4869,-0.168772,-2.1918,-4.67335
R,-5.26643,-0.202555,-1.50702,-4.68836,-0.193407,0.170737,0.164734,0.718185,0.455258,-5.59748,-0.401971,-2.23014,-4.65185
L,-5.6211,-0.565966,-2.1441,-4.35907, ,0.170512,0.164488,0.716927,0.454725,-5.71001,-0.634069,-2.26974,-4.62919
R,-5.6211,-0.565966,-2.1441,-4.35907,-0.671391,0.170642,0.165168,0.715706,0.454147,-5.82456,-0.865006,-2.31058,-4.60536
L,-5.85553,-1.12654,-2.20664,-4.74845, ,0.170413,0.164883,0.714476,0.453444,-5.94118,-1.09472,-2.35262,-4.58032
R,-5.85553,-1.12654,-2.20664,-4.74845,-1.001873,0.170546,0.165007,0.713288,0.452783,-6.05993,-1.32316,-2.39581,-4.55404
L,-6.168,-1.55839,-2.49338,-4.61416, ,0.170244,0.164714,0.712025,0.452006,-6.18087,-1.55025,-2.44014,-4.52648
R,-6.168,-1.55839,-2.49338,-4.61416,-1.601381,0.170135,0.164931,0.710762,0.451258,-6.30406,-1.77593,-2.48555,-4.49762
L,-6.38123,-2.0745,-2.38059,-4.78501, ,0.169859,0.164699,0.709562,0.450855,-6.42954,-2.00014,-2.532,-4.46742
R,-6.38123,-2.0745,-2.38059,-4.78501,-2.019802,0.169881,0.164644,0.70841,0.450537,-6.55738,-2.22281,-2.57946,-4.43585
L,-6.70041,-2.5029,-2.63398,-4.62852, ,0.169585,0.164392,0.707166,0.449945,-6.68761,-2.44386,-2.62788,-4.40288
R,-6.70041,-2.5029,-2.63398,-4.62852,-2.553001,0.169436,0.164378,0.705933,0.449421,-6.82029,-2.66323,-2.6772,-4.36847
L,-6.8874,-3.02889,-2.39531,-4.82574, ,0.169188,0.164324,0.704975,0.44958,-6.95546,-2.88084,-2.7274,-4.3326
R,-6.8874,-3.02889,-2.39531,-4.82574,-2.965754,0.169329,0.164087,0.704112,0.449886,-7.09316,-3.09663,-2.7784,-4.29523
L,-7.12424,-3.39598,-2.38692,-4.46501, ,0.169158,0.16388,0.703376,0.449275,-7.23344,-3.3105,-2.83017,-4.25632
R,-7.12424,-3.39598,-2.38692,-4.46501,-3.511468,0.169514,0.163766,0.702765,0.448738,-7.37632,-3.5224,-2.88265,-4.21586
L,-7.42236,-3.67813,-2.57253,-3.95169, ,0.169323,0.163515,0.70188,0.448156,-7.52184,-3.73223,-2.93579,-4.1738
R,-7.42236,-3.67813,-2.57253,-3.95169,-3.842477,0.169653,0.163952,0.701102,0.44751,-7.67004,-3.93992,-2.98953,-4.13012
L,-7.77349,-4.17823,-2.86575,-4.27942, ,0.169386,0.163683,0.699982,0.44689,-7.82094,-4.14538,-3.04381,-4.08479
R,-7.77349,-4.17823,-2.86575,-4.27942,-4.073303,0.169503,0.163706,0.698922,0.446352,-7.97457,-4.34854,-3.09857,-4.03778
L,-8.13711,-4.69588,-3.1064,-4.55961, ,0.169216,0.163651,0.697742,0.446831,-8.13095,-4.5493,-3.15376,-3.98906
R,-8.13711,-4.69588,-3.1064,-4.55961,-4.606171,0.169164,0.163402,0.696588,0.447534,-8.2901,-4.74759,-3.2093,-3.93862
L,-8.3953,-5.13037,-2.94258,-4.49256, ,0.168911,0.163488,0.695666,0.448162,-8.45204,-4.94331,-3.26514,-3.88641
R,-8.3953,-5.13037,-2.94258,-4.49256,-5.151837,0.169115,0.163213,0.694844,0.449041,-8.61678,-5.13637,-3.32121,-3.83242
L,-8.79481,-5.5506,-3.27133,-4.40191, ,0.168833,0.163454,0.693709,0.449745,-8.78433,-5.32669,-3.37745,-3.77663
R,-8.79481,-5.5506,-3.27133,-4.40191,-5.579625,0.168804,0.163195,0.692615,0.450723,-8.95469,-5.51417,-3.43377,-3.71901
L,-9.0808,-5.90288,-3.14283,-4.1273, ,0.168545,0.163348,0.691753,0.45078,-9.12788,-5.69872,-3.49012,-3.65955
R,-9.0808,-5.90288,-3.14283,-4.1273,-5.990794,0.168755,0.163082,0.690997,0.451062,-9.30388,-5.88026,-3.54643,-3.59823
L,-9.35444,-6.08572,-3.01588,-3.40924, ,0.168637,0.162821,0.690679,0.450375,-9.4827,-6.05868,-3.60261,-3.53503
R,-9.35444,-6.08572,-3.01588,-3.40924,-6.315606,0.169295,0.162775,0.690527,0.449647,-9.66432,-6.23389,-3.6586,-3.46994
L,-9.64175,-6.48876,-2.97128,-3.60329, ,0.169432,0.162577,0.690705,0.449056,-9.84874,-6.4058,-3.71431,-3.40295
R,-9.64175,-6.48876,-2.97128,-3.60329,-6.426639,0.17065,0.162385,0.691085,0.448586,-10.0359,-6.57431,-3.76969,-3.33404
L,-10.0724,-6.84205,-3.38831,-3.58129, ,0.170597,0.162226,0.690407,0.448222,-10.2259,-6.73933,-3.82463,-3.26321
R,-10.0724,-6.84205,-3.38831,-3.58129,-6.849093,0.171458,0.161997,0.689853,0.448048,-10.4186,-6.90075,-3.87907,-3.19046
L,-10.575,-7.2429,-3.89978,-3.71471, ,0.171195,0.162074,0.688738,0.448618,-10.614,-7.05849,-3.93293,-3.11577
R,-10.575,-7.2429,-3.89978,-3.71471,-7.200179,0.171448,0.161822,0.687644,0.449534,-10.8121,-7.21245,-3.98613,-3.03916
L,-11.085,-7.59354,-4.27486,-3.64965, ,0.171221,0.162092,0.686668,0.450509,-11.0128,-7.36252,-4.03859,-2.96062
R,-11.085,-7.59354,-4.27486,-3.64965,-7.614368,0.171108,0.161903,0.685647,0.451891,-11.2161,-7.50862,-4.09021,-2.88015
L,-11.3167,-7.82723,-3.66313,-3.23962, ,0.170938,0.161952,0.685083,0.451859,-11.422,-7.65064,-4.14093,-2.79777
R,-11.3167,-7.82723,-3.66313,-3.23962,-7.958502,0.171581,0.161709,0.684639,0.452115,-11.6304,-7.78849,-4.19066,-2.71349
L,-11.61,-7.99712,-3.43526,-2.75838, ,0.171804,0.161508,0.685051,0.451457,-11.8413,-7.92208,-4.23932,-2.6273
R,-11.61,-7.99712,-3.43526,-2.75838,-8.151192,0.173345,0.161281,0.685642,0.450911,-12.0546,-8.05131,-4.28682,-2.53924
L,-12.0173,-8.18665,-3.63447,-2.48881, ,0.173653,0.161027,0.685683,0.450205,-12.2702,-8.17609,-4.33309,-2.44932
R,-12.0173,-8.18665,-3.63447,-2.48881,-8.272958,0.175377,0.160891,0.685872,0.449556,-12.4881,-8.29633,-4.37802,-2.35756
L,-12.4006,-8.35346,-3.69624,-2.23245, ,0.175947,0.160672,0.686,0.448855,-12.7082,-8.41193,-4.42156,-2.26399
R,-12.4006,-8.35346,-3.69624,-2.23245,-8.435535,0.178152,0.1607,0.686269,0.448167,-12.9304,-8.5228,-4.4636,-2.16863
L,-13.0136,-8.60906,-4.45663,-2.33351, ,0.178048,0.160453,0.685204,0.447707,-13.1547,-8.62886,-4.50407,-2.07151
R,-13.0136,-8.60906,-4.45663,-2.33351,-8.576703,0.178947,0.160346,0.684156,0.447464,-13.381,-8.73002,-4.54289,-1.97267
L,-13.4241,-8.71783,-4.34674,-1.94439, ,0.178966,0.160211,0.68322,0.446789,-13.6092,-8.82619,-4.57997,-1.87214
R,-13.4241,-8.71783,-4.34674,-1.94439,-8.842411,0.180172,0.160347,0.682328,0.446204,-13.8392,-8.91729,-4.61524,-1.76997
L,-13.9229,-8.94983,-4.54691,-2.0617, ,0.180082,0.160127,0.6813,0.446057,-14.0709,-9.00324,-4.64861,-1.6662
R,-13.9229,-8.94983,-4.54691,-2.0617,-8.912269,0.181042,0.160054,0.680295,0.446235,-14.3043,-9.08395,-4.68001,-1.56086
L,-14.4008,-9.17072,-4.61946,-2.10769, ,0.180927,0.15981,0.679272,0.447016,-14.5391,-9.15936,-4.70936,-1.45402
R,-14.4008,-9.17072,-4.61946,-2.10769,-9.155997,0.181831,0.159599,0.678266,0.448313,-14.7754,-9.22939,-4.73658,-1.34573
L,-14.9559,-9.22375,-4.91037,-1.615, ,0.181582,0.159404,0.677284,0.448118,-15.013,-9.29397,-4.76161,-1.23603
R,-14.9559,-9.22375,-4.91037,-1.615,-9.381488,0.182037,0.159321,0.676293,0.448251,-15.2517,-9.35302,-4.78436,-1.125
L,-15.5503,-9.47042,-5.23342,-1.88102, ,0.18179,0.159119,0.675682,0.450111,-15.4916,-9.40649,-4.80476,-1.01269
R,-15.5503,-9.47042,-5.23342,-1.88102,-9.385253,0.181791,0.158882,0.67504,0.452651,-15.7324,-9.45431,-4.82275,-0.899159
L,-16.0795,-9.63032,-5.25175,-1.79295, ,0.18161,0.158812,0.674406,0.455337,-15.9741,-9.49642,-4.83827,-0.784484
R,-16.0795,-9.63032,-5.25175,-1.79295,-9.658521,0.181492,0.158664,0.673752,0.458798,-16.2164,-9.53277,-4.85124,-0.668734
L,-16.5197,-9.60431,-4.98629,-1.15167, ,0.181251,0.158443,0.67278,0.459282,-16.4594,-9.5633,-4.8616,-0.55198
R,-16.5197,-9.60431,-4.98629,-1.15167,-9.809619,0.181257,0.15821,0.671809,0.460265,-16.7027,-9.58797,-4.8693,-0.434301
L,-17.0627,-9.5844,-5.12472,-0.729755, ,0.181098,0.15798,0.67095,0.460135,-16.9464,-9.60673,-4.87427,-0.315773
R,-17.0627,-9.5844,-5.12472,-0.729755,-9.719476,0.180963,0.157757,0.670093,0.460368,-17.1903,-9.61954,-4.87646,-0.196479
L,-17.561,-9.61881,-5.08042,-0.609294, ,0.180827,0.157525,0.669196,0.460599,-17.4342,-9.62636,-4.87583,-0.0765024
R,-17.561,-9.61881,-5.08042,-0.609294,-9.657374,0.180673,0.157294,0.668306,0.461284,-17.6781,-9.62717,-4.87232,0.0440703
L,-18.0239,-9.55975,-4.93946,-0.234516, ,0.180493,0.157099,0.667338,0.461115,-17.9216,-9.62194,-4.86588,0.165151
R,-18.0239,-9.55975,-4.93946,-0.234516,-9.679737,0.18039,0.156893,0.666376,0.461302,-18.1648,-9.61064,-4.85648,0.286648
L,-18.4049,-9.59571,-4.58684,-0.273595, ,0.180126,0.156665,0.665549,0.462099,-18.4074,-9.59325,-4.84408,0.40847
R,-18.4049,-9.59571,-4.58684,-0.273595,-9.583201,0.180347,0.156443,0.664709,0.463459,-18.6493,-9.56977,-4.82864,0.530522
L,-18.9061,-9.57277,-4.71947,-0.116493, ,0.180087,0.156226,0.663763,0.464636,-18.8904,-9.54017,-4.81012,0.652707
R,-18.9061,-9.57277,-4.71947,-0.116493,-9.623072,0.180231,0.156043,0.662813,0.466433,-19.1305,-9.50447,-4.78851,0.774927
L,-19.3408,-9.35741,-4.6031,0.592583, ,0.179977,0.155921,0.661914,0.466047,-19.3694,-9.46265,-4.76378,0.897083
R,-19.3408,-9.35741,-4.6031,0.592583,-9.584424,0.180284,0.155727,0.661001,0.465938,-19.6069,-9.41472,-4.73591,1.01907
L,-19.8347,-9.14207,-4.70827,1.08009, ,0.180026,0.155943,0.660053,0.465281,-19.8431,-9.36071,-4.70487,1.1408
R,-19.8347,-9.14207,-4.70827,1.08009,-9.298151,0.180236,0.155951,0.659112,0.464718,-20.0775,-9.30061,-4.67066,1.26215
L,-20.2379,-9.29697,-4.49686,0.258914, ,0.180021,0.155764,0.658213,0.467919,-20.3102,-9.23446,-4.63328,1.38303
R,-20.2379,-9.29697,-4.49686,0.258914,-9.034065,0.180489,0.155708,0.657297,0.471938,-20.5409,-9.16227,-4.59271,1.50334
L,-20.6745,-9.1048,-4.45596,0.778275, ,0.180304,0.155491,0.656384,0.473408,-20.7696,-9.08409,-4.54895,1.62296
R,-20.6745,-9.1048,-4.45596,0.778275,-9.271077,0.180858,0.155372,0.655461,0.475505,-20.9959,-8.99994,-4.50202,1.74179
L,-21.0731,-8.94465,-4.30921,1.03541, ,0.180771,0.155164,0.654581,0.476846,-21.2198,-8.90987,-4.45191,1.85972
R,-21.0731,-8.94465,-4.30921,1.03541,-9.026972,0.181568,0.1551,0.653678,0.478782,-21.4412,-8.81393,-4.39865,1.97666
L,-21.5035,-8.8555,-4.30752,0.990445, ,0.181502,0.155069,0.652765,0.481655,-21.6597,-8.71217,-4.34224,2.0925
R,-21.5035,-8.8555,-4.30752,0.990445,-8.841108,0.182311,0.155418,0.651854,0.485262,-21.8754,-8.60465,-4.2827,2.20712
L,-21.9553,-8.66974,-4.37337,1.26132, ,0.182192,0.155487,0.650995,0.487799,-22.0881,-8.49143,-4.22007,2.32043
R,-21.9553,-8.66974,-4.37337,1.26132,-8.756460,0.18283,0.156059,0.650193,0.491015,-22.2975,-8.37258,-4.15437,2.43232
L,-22.482,-8.45451,-4.65239,1.53961, ,0.18258,0.15622,0.649977,0.493168,-22.5035,-8.24817,-4.08564,2.5427
R,-22.482,-8.45451,-4.65239,1.53961,-8.543604,0.182708,0.157002,0.649945,0.495941,-22.7061,-8.11829,-4.01391,2.65145
L,-22.9654,-8.007,-4.70913,2.45651, ,0.182484,0.156791,0.650306,0.495511,-22.9049,-7.98301,-3.93923,2.75848
R,-22.9654,-8.007,-4.70913,2.45651,-8.300548,0.182369,0.156813,0.65093,0.49529,-23.1,-7.84243,-3.86163,2.8637
L,-23.4557,-7.66998,-4.7696,2.7419, ,0.182323,0.156604,0.652093,0.494752,-23.2911,-7.69663,-3.78118,2.967
R,-23.4557,-7.66998,-4.7696,2.7419,-7.761347,0.182077,0.156525,0.653607,0.49437,-23.4781,-7.54572,-3.69792,3.06828
L,-23.7495,-7.37939,-4.19763,2.79313, ,0.181888,0.156312,0.653431,0.494082,-23.6609,-7.3898,-3.61191,3.16746
R,-23.7495,-7.37939,-4.19763,2.79313,-7.395787,0.181701,0.156296,0.653489,0.494022,-23.8393,-7.22897,-3.52321,3.26445
L,-24.0614,-7.17561,-3.8606,2.55719, ,0.181472,0.156194,0.652985,0.495115,-24.0132,-7.06336,-3.43189,3.35916
R,-24.0614,-7.17561,-3.8606,2.55719,-7.100074,0.181336,0.156673,0.652667,0.496627,-24.1825,-6.89307,-3.33801,3.45149
L,-24.3586,-6.69338,-3.58318,3.26469, ,0.181092,0.156467,0.652028,0.496165,-24.347,-6.71823,-3.24166,3.54138
R,-24.3586,-6.69338,-3.58318,3.26469,-6.919890,0.181012,0.156461,0.651551,0.495857,-24.5066,-6.53896,-3.14289,3.62873
L,-24.5224,-6.40013,-2.97571,3.16094, ,0.180912,0.156269,0.650686,0.496018,-24.6612,-6.35538,-3.0418,3.71347
R,-24.5224,-6.40013,-2.97571,3.16094,-6.366913,0.181284,0.156522,0.649819,0.49644,-24.8107,-6.16764,-2.93846,3.79553
L,-24.9723,-6.00692,-3.45151,3.40181, ,0.181044,0.156321,0.649737,0.496379,-24.955,-5.97587,-2.83295,3.87484
R,-24.9723,-6.00692,-3.45151,3.40181,-6.084035,0.180912,0.15655,0.649952,0.496528,-25.094,-5.7802,-2.72537,3.95132
L,-25.2598,-5.65598,-3.27139,3.4354, ,0.180679,0.156391,0.649967,0.496797,-25.2276,-5.58079,-2.61581,4.02492
R,-25.2598,-5.65598,-3.27139,3.4354,-5.666737,0.180507,0.156838,0.650305,0.4973,-25.3556,-5.37777,-2.50435,4.09557
L,-25.5796,-5.21429,-3.24847,3.74199, ,0.180345,0.156646,0.650938,0.497115,-25.4779,-5.1713,-2.39109,4.16322
R,-25.5796,-5.21429,-3.24847,3.74199,-5.312441,0.180109,0.156976,0.651992,0.497086,-25.5946,-4.96152,-2.27613,4.22781
L,-25.8067,-4.86806,-2.94296,3.65461, ,0.179947,0.15689,0.652371,0.497497,-25.7055,-4.7486,-2.15956,4.2893
R,-25.8067,-4.86806,-2.94296,3.65461,-4.840087,0.179711,0.157621,0.653147,0.498109,-25.8105,-4.53268,-2.04149,4.34764
L,-26.0311,-4.39231,-2.72491,3.99911, ,0.179584,0.157466,0.653583,0.497885,-25.9096,-4.31392,-1.92202,4.40279
R,-26.0311,-4.39231,-2.72491,3.99911,-4.502601,0.179356,0.158003,0.654431,0.49778,-26.0027,-4.0925,-1.80125,4.45471
L,-26.2177,-3.84511,-2.45658,4.45915, ,0.179242,0.157803,0.65478,0.497138,-26.0897,-3.86856,-1.67928,4.50337
R,-26.2177,-3.84511,-2.45658,4.45915,-3.992395,0.179025,0.157936,0.655535,0.496515,-26.1706,-3.64227,-1.55623,4.54875
L,-26.2456,-3.32817,-1.77633,4.68099, ,0.178794,0.157792,0.654921,0.495894,-26.2453,-3.41381,-1.4322,4.59081
R,-26.2456,-3.32817,-1.77633,4.68099,-3.399195,0.178597,0.15776,0.65451,0.495261,-26.3138,-3.18332,-1.30729,4.62954
L,-26.3068,-2.86885,-1.4127,4.65358, ,0.178402,0.157612,0.653773,0.494625,-26.376,-2.95098,-1.18162,4.66493
R,-26.3068,-2.86885,-1.4127,4.65358,-2.860074,0.178285,0.157598,0.653185,0.493995,-26.4319,-2.71697,-1.05529,4.69696
L,-26.5537,-2.56006,-1.74252,4.16454, ,0.178095,0.157446,0.653647,0.494178,-26.4815,-2.48143,-0.928411,4.72562
R,-26.5537,-2.56006,-1.74252,4.16454,-2.403493,0.177873,0.158051,0.654543,0.494435,-26.5247,-2.24456,-0.80109,4.75091
L,-26.7004,-2.1575,-1.6567,4.12116, ,0.177785,0.158033,0.655588,0.494899,-26.5616,-2.0065,-0.673434,4.77284
R,-26.7004,-2.1575,-1.6567,4.12116,-2.143606,0.177643,0.159051,0.657144,0.495423,-26.5921,-1.76744,-0.545553,4.79141
L,-26.6796,-1.6457,-1.07425,4.43252, ,0.177447,0.158961,0.657143,0.495153,-26.6161,-1.52753,-0.417552,4.80664
R,-26.6796,-1.6457,-1.07425,4.43252,-1.745381,0.177238,0.15978,0.657497,0.494908,-26.6338,-1.28695,-0.289538,4.81852
L,-26.6995,-1.17455,-0.800825,4.51963, ,0.177035,0.159709,0.657451,0.494525,-26.6451,-1.04586,-0.161616,4.8271
R,-26.6995,-1.17455,-0.800825,4.51963,-1.202444,0.17683,0.160584,0.657749,0.494152,-26.65,-0.804425,-0.0338883,4.83238
L,-26.759,-0.663147,-0.736376,4.7053, ,0.176695,0.160461,0.658237,0.493574,-26.6485,-0.562811,0.0935412,4.83439
R,-26.759,-0.663147,-0.736376,4.7053,-0.722592,0.176573,0.16117,0.659152,0.492999,-26.6406,-0.321181,0.220572,4.83317
L,-26.6563,-0.0744378,-0.185654,5.07443, ,0.176359,0.160969,0.658867,0.492536,-26.6264,-0.0796947,0.347104,4.82874
R,-26.6563,-0.0744378,-0.185654,5.07443,-0.192617,0.176158,0.161199,0.658867,0.492086,-26.6059,0.161489,0.473041,4.82116
