R, -3.47819, 4.9557, -1.72344, -4.93122, 2.186071, 0.0998142, 0.0858636, 0.568616, 0.443313
L, -3.60929, 4.65975, -1.85522, -5.07652,  , 0.0996394, 0.0856977, 0.567554, 0.442578
R, -3.71294, 4.40444, -1.97192, -4.99115, 2.269600, 0.0994931, 0.0855302, 0.566634, 0.44175
L, -3.86219, 4.118, -2.11053, -5.121,  , 0.0995439, 0.0854022, 0.565984, 0.441117
R, -3.93617, 3.8823, -1.92758, -5.13282, 2.369703, 0.0995384, 0.0852601, 0.564983, 0.440522
L, -3.99302, 3.66446, -1.82073, -5.00033,  , 0.0994324, 0.0850961, 0.5639, 0.439731
R, -4.07521, 3.47932, -1.86004, -4.76386, 2.445258, 0.0993104, 0.0849963, 0.562833, 0.43894
L, -4.16604, 3.23685, -1.85635, -4.77298,  , 0.0991918, 0.0849, 0.561763, 0.438139
R, -4.28359, 2.97598, -1.98109, -4.81461, 2.528194, 0.099151, 0.0847683, 0.560777, 0.437312
L, -4.38066, 2.69187, -1.9888, -4.93028,  , 0.0991297, 0.0846074, 0.559784, 0.436506
R, -4.46583, 2.44446, -1.90564, -4.94615, 2.641959, 0.0990832, 0.084449, 0.55873, 0.435726
L, -4.57397, 2.16844, -1.93858, -5.03929,  , 0.0990884, 0.0843321, 0.557684, 0.43509
R, -4.67443, 1.9468, -2.12796, -4.88541, 2.752237, 0.0991156, 0.0841862, 0.556798, 0.43429
L, -4.79985, 1.65669, -2.17058, -5.03719,  , 0.0992762, 0.0841481, 0.555942, 0.433704
R, -4.92129, 1.40601, -2.25805, -5.0278, 2.862834, 0.0995683, 0.084147, 0.5552, 0.433129
L, -4.97281, 1.19508, -2.14013, -4.85954,  , 0.099618, 0.0840584, 0.554243, 0.43235
R, -5.0638, 0.996561, -2.07023, -4.71838, 2.956314, 0.0996301, 0.0839077, 0.553224, 0.431558
L, -5.11697, 0.779917, -1.97772, -4.62763,  , 0.0995007, 0.0837536, 0.55222, 0.430824
R, -5.21987, 0.453192, -2.06723, -4.9207, 3.036811, 0.0993709, 0.0837533, 0.551205, 0.430185
L, -5.29137, 0.220292, -2.01086, -4.86364,  , 0.0991961, 0.0837413, 0.550234, 0.429493
R, -5.40003, -0.0707355, -1.89549, -5.01293, -3.137347, 0.0990237, 0.0839924, 0.549452, 0.429142
L, -5.46466, -0.29409, -1.849, -4.91678,  , 0.0988526, 0.0841795, 0.548842, 0.428612
R, -5.58214, -0.456138, -2.01186, -4.67257, -3.044737, 0.0986777, 0.08409, 0.548004, 0.427837
L, -5.71615, -0.618803, -2.10426, -4.45973,  , 0.0985001, 0.0839431, 0.547104, 0.427185
R, -5.83243, -0.845845, -2.35379, -4.51217, -2.997985, 0.0983239, 0.0837999, 0.546125, 0.426453
L, -5.93231, -1.12903, -2.29457, -4.68658,  , 0.098149, 0.0836748, 0.545157, 0.425735
R, -6.02054, -1.41053, -2.21683, -4.82731, -2.919842, 0.0980018, 0.0836883, 0.544288, 0.425288
L, -6.161, -1.60598, -2.29589, -4.69019,  , 0.0978345, 0.0836054, 0.543387, 0.424643
R, -6.3026, -1.85563, -2.58518, -4.81201, -2.856323, 0.0976609, 0.0835918, 0.542455, 0.424303
L, -6.41376, -2.11211, -2.54189, -4.85969,  , 0.0974927, 0.083709, 0.541496, 0.424194
R, -6.5662, -2.30313, -2.55371, -4.68013, -2.795985, 0.0973223, 0.0836973, 0.540544, 0.423694
L, -6.71691, -2.50531, -2.61701, -4.58606,  , 0.0971669, 0.0836296, 0.539595, 0.423089
R, -6.87325, -2.71831, -2.71537, -4.55136, -2.761652, 0.0970475, 0.0835468, 0.538655, 0.422488
L, -6.96028, -3.00402, -2.58603, -4.72338,  , 0.0968787, 0.0837175, 0.537781, 0.422381
R, -7.08715, -3.23029, -2.53742, -4.67262, -2.712904, 0.096711, 0.0839423, 0.537034, 0.422233
L, -7.20935, -3.41129, -2.55898, -4.52987,  , 0.0965539, 0.0840064, 0.536342, 0.421809
R, -7.35178, -3.67648, -2.59307, -4.64564, -2.681317, 0.096398, 0.0843481, 0.535686, 0.421837
L, -7.51362, -3.78437, -2.73021, -4.30328,  , 0.0962335, 0.0842585, 0.534901, 0.42118
R, -7.65734, -3.99928, -2.8266, -4.34455, -2.659868, 0.0960714, 0.0841858, 0.534069, 0.420645
L, -7.80914, -4.23439, -2.83774, -4.38877,  , 0.0959098, 0.0842028, 0.533293, 0.420302
R, -7.95641, -4.46277, -2.85167, -4.41529, -2.630984, 0.0957524, 0.084323, 0.53258, 0.420164
L, -8.11602, -4.70747, -2.87319, -4.4722,  , 0.095594, 0.0846821, 0.531927, 0.420393
R, -8.25171, -4.9112, -2.72175, -4.33326, -2.603378, 0.0954584, 0.0850722, 0.531784, 0.420309
L, -8.37845, -5.1258, -2.70357, -4.33113,  , 0.0953932, 0.0855864, 0.531887, 0.420394
R, -8.52475, -5.28656, -2.70267, -4.14831, -2.581193, 0.0953821, 0.0858846, 0.532201, 0.420086
L, -8.71379, -5.47808, -2.82374, -4.08908,  , 0.0953098, 0.0861867, 0.532274, 0.419772
R, -8.87036, -5.68267, -2.88964, -4.10569, -2.571051, 0.0952753, 0.0865911, 0.532314, 0.419666
L, -9.02704, -5.86063, -2.92961, -4.03273,  , 0.0952944, 0.0869494, 0.532411, 0.419521
R, -9.16381, -6.01322, -2.88345, -3.87776, -2.557632, 0.0954773, 0.0871418, 0.532896, 0.419134
L, -9.34467, -6.09198, -3.02004, -3.57764,  , 0.0956489, 0.0870189, 0.533067, 0.418449
R, -9.52065, -6.28219, -3.13729, -3.6434, -2.557947, 0.0958463, 0.0869198, 0.533029, 0.417879
L, -9.65637, -6.49817, -3.07621, -3.73537,  , 0.0963209, 0.0869383, 0.533407, 0.417627
R, -9.88109, -6.66554, -3.36878, -3.75067, -2.543440, 0.09657, 0.0869526, 0.533028, 0.417624
L, -10.0918, -6.82995, -3.46877, -3.67744,  , 0.096716, 0.0869648, 0.532547, 0.417613
R, -10.273, -6.9993, -3.53256, -3.6658, -2.542190, 0.0969148, 0.0870049, 0.532048, 0.417813
L, -10.511, -7.1843, -3.66038, -3.64611,  , 0.0969351, 0.0871583, 0.531412, 0.418226
R, -10.7118, -7.33263, -3.71785, -3.55696, -2.538388, 0.0969462, 0.087285, 0.530773, 0.418586
L, -10.9672, -7.49547, -3.87066, -3.49289,  , 0.0968247, 0.08747, 0.530005, 0.419001
R, -11.1435, -7.64664, -3.76638, -3.38747, -2.539483, 0.0967567, 0.0876786, 0.529472, 0.419313
L, -11.2904, -7.79805, -3.68805, -3.35997,  , 0.0968882, 0.0879341, 0.529245, 0.419847
R, -11.4749, -7.93735, -3.69023, -3.28101, -2.534755, 0.097131, 0.088195, 0.529156, 0.4204
L, -11.6575, -8.02874, -3.71936, -3.10494,  , 0.0975278, 0.0882597, 0.529127, 0.420594
R, -11.8355, -8.15714, -3.61211, -2.97123, -2.536925, 0.0981498, 0.0883208, 0.529651, 0.420631
L, -12.0563, -8.23042, -3.72972, -2.77218,  , 0.0987282, 0.0882342, 0.5299, 0.420358
R, -12.284, -8.37007, -4.01825, -2.89506, -2.541967, 0.0992345, 0.0881923, 0.52945, 0.420777
L, -12.4973, -8.44168, -4.07592, -2.71218,  , 0.0997797, 0.0880697, 0.528974, 0.420866
R, -12.6851, -8.54597, -3.92223, -2.55194, -2.547625, 0.100563, 0.0879416, 0.529013, 0.420754
L, -12.9799, -8.62158, -4.14906, -2.38563,  , 0.10088, 0.0878054, 0.52856, 0.420464
R, -13.2264, -8.73395, -4.30585, -2.39965, -2.556256, 0.101091, 0.0876692, 0.527904, 0.420484
L, -13.4576, -8.77167, -4.37296, -2.19242,  , 0.101287, 0.087586, 0.527212, 0.420211
R, -13.6486, -8.83801, -4.15279, -1.98098, -2.565643, 0.101683, 0.0875615, 0.527024, 0.419726
L, -13.8826, -8.94019, -4.20561, -1.97809,  , 0.102063, 0.0874966, 0.526786, 0.419436
R, -14.1345, -9.04305, -4.45681, -2.07596, -2.571290, 0.102339, 0.0873917, 0.526123, 0.419763
L, -14.3691, -9.15266, -4.47856, -2.08548,  , 0.102615, 0.0872588, 0.525473, 0.420573
R, -14.5772, -9.25102, -4.34599, -2.01342, -2.576304, 0.103041, 0.0871338, 0.525114, 0.421546
L, -14.8876, -9.2234, -4.58684, -1.66213,  , 0.103116, 0.0870882, 0.524404, 0.42156
R, -15.1332, -9.31959, -4.57469, -1.66358, -2.589757, 0.103167, 0.0869757, 0.523736, 0.421964
L, -15.4139, -9.42507, -4.67191, -1.69767,  , 0.103099, 0.0868502, 0.522995, 0.423005
R, -15.6299, -9.48926, -4.44655, -1.53551, -2.595486, 0.103097, 0.0867405, 0.522615, 0.423809
L, -15.9013, -9.55246, -4.55127, -1.48266,  , 0.103019, 0.0866646, 0.522067, 0.424898
R, -16.1321, -9.59237, -4.47396, -1.33913, -2.603490, 0.102969, 0.0865962, 0.521693, 0.425844
L, -16.4005, -9.5559, -4.60251, -1.06704,  , 0.102865, 0.0864678, 0.521106, 0.426138
R, -16.5917, -9.5915, -4.45128, -0.993928, -2.617653, 0.10289, 0.0863392, 0.52083, 0.426598
L, -16.9016, -9.53971, -4.66314, -0.709194,  , 0.102767, 0.0862883, 0.520184, 0.426503
R, -17.1414, -9.62207, -4.70733, -0.850448, -2.632006, 0.102649, 0.0861607, 0.519495, 0.427355
L, -17.4223, -9.61716, -4.81474, -0.715239,  , 0.1025, 0.086035, 0.518739, 0.428132
R, -17.6604, -9.6376, -4.67691, -0.604149, -2.641438, 0.102353, 0.0859102, 0.518084, 0.428945
L, -17.9354, -9.576, -4.78974, -0.360227,  , 0.102206, 0.0858202, 0.51734, 0.429259
R, -18.157, -9.57297, -4.62208, -0.242554, -2.655896, 0.102057, 0.0857188, 0.516739, 0.429585
L, -18.3619, -9.60465, -4.5638, -0.301166,  , 0.101938, 0.085596, 0.516207, 0.430667
R, -18.5824, -9.61935, -4.5922, -0.325275, -2.664072, 0.101854, 0.0855133, 0.515614, 0.432508
L, -18.8536, -9.57993, -4.69224, -0.170684,  , 0.101725, 0.0854161, 0.514905, 0.43415
R, -19.0673, -9.56785, -4.64595, -0.120725, -2.676087, 0.101635, 0.0853606, 0.514217, 0.436188
L, -19.3444, -9.40683, -4.78665, 0.313996,  , 0.101497, 0.0852902, 0.513477, 0.436683
R, -19.5569, -9.36484, -4.55765, 0.456537, -2.694449, 0.101387, 0.0852095, 0.512828, 0.437096
L, -19.838, -9.1997, -4.70411, 0.833732,  , 0.101242, 0.0855228, 0.512093, 0.436779
R, -20.0652, -9.11368, -4.61682, 0.981774, -2.713570, 0.101099, 0.0859831, 0.511369, 0.436412
L, -20.2208, -9.26754, -4.41374, 0.441961,  , 0.101068, 0.0858786, 0.510774, 0.438675
R, -20.4429, -9.25874, -4.3932, 0.416907, -2.716837, 0.101059, 0.0859106, 0.510159, 0.441862
L, -20.6905, -9.12171, -4.48024, 0.720452,  , 0.101003, 0.0858122, 0.509449, 0.443843
R, -20.9191, -9.06889, -4.37499, 0.815216, -2.731771, 0.100943, 0.0857692, 0.508774, 0.445943
L, -21.1298, -8.97392, -4.37422, 0.949851,  , 0.100914, 0.0857157, 0.508074, 0.447926
R, -21.3484, -8.917, -4.25016, 1.02533, -2.745556, 0.100892, 0.0857694, 0.50742, 0.450129
L, -21.549, -8.8729, -4.22537, 1.00311,  , 0.100921, 0.0860706, 0.506747, 0.453181
R, -21.7194, -8.77566, -3.88972, 1.21664, -2.756396, 0.101117, 0.0864242, 0.506465, 0.455565
L, -21.9385, -8.65641, -3.95184, 1.37355,  , 0.101284, 0.0867419, 0.505957, 0.457666
R, -22.1398, -8.5675, -4.0108, 1.40983, -2.771516, 0.101484, 0.0872284, 0.505311, 0.460197
L, -22.3986, -8.42407, -4.13984, 1.61485,  , 0.101493, 0.0875981, 0.504618, 0.462146
R, -22.5729, -8.34206, -3.92837, 1.66048, -2.788020, 0.101595, 0.0882641, 0.503941, 0.464437
L, -22.8558, -8.02318, -4.147, 2.29218,  , 0.101487, 0.0881677, 0.503364, 0.464442
R, -23.0288, -7.91186, -3.78062, 2.37074, -2.811248, 0.101417, 0.0881217, 0.50269, 0.464523
L, -23.283, -7.68852, -3.92512, 2.66015,  , 0.101278, 0.0880019, 0.502058, 0.464164
R, -23.4781, -7.54352, -3.94136, 2.68651, -2.830262, 0.10114, 0.0878817, 0.501533, 0.463959
L, -23.6539, -7.40014, -3.90328, 2.70404,  , 0.101003, 0.0877635, 0.50108, 0.463958
R, -23.8362, -7.24797, -3.76728, 2.77816, -2.845902, 0.100866, 0.0876498, 0.500561, 0.46402
L, -23.9989, -7.17313, -3.70811, 2.6049,  , 0.100732, 0.0877173, 0.500089, 0.465051
R, -24.1547, -7.01474, -3.45051, 2.72815, -2.858213, 0.100606, 0.0878267, 0.499447, 0.465942
L, -24.3426, -6.7122, -3.50754, 3.16399,  , 0.10047, 0.0877088, 0.498964, 0.465726
R, -24.4962, -6.56528, -3.21886, 3.18983, -2.880386, 0.100337, 0.0876015, 0.498308, 0.465656
L, -24.5924, -6.43925, -3.09373, 3.08633,  , 0.100265, 0.0875917, 0.497647, 0.466164
R, -24.7208, -6.27601, -2.91852, 3.1338, -2.892884, 0.100239, 0.0876539, 0.496983, 0.466796
L, -24.9266, -6.02585, -3.04261, 3.39243,  , 0.100116, 0.087575, 0.496438, 0.466838
R, -25.0467, -5.83636, -2.84993, 3.46709, -2.912189, 0.100013, 0.0875064, 0.495819, 0.466885
L, -25.1911, -5.65521, -2.85431, 3.48792,  , 0.0998977, 0.0874742, 0.495313, 0.467085
R, -25.3341, -5.4805, -2.80204, 3.49948, -2.928532, 0.0997716, 0.0875181, 0.494894, 0.467473
L, -25.5006, -5.22104, -2.85995, 3.72682,  , 0.0996467, 0.0874399, 0.494827, 0.467394
R, -25.6177, -5.06248, -2.75357, 3.65716, -2.947725, 0.0995225, 0.0874782, 0.494782, 0.467696
L, -25.7443, -4.89029, -2.73225, 3.62685,  , 0.0994117, 0.0876644, 0.495003, 0.468313
R, -25.8543, -4.70181, -2.53181, 3.66597, -2.961615, 0.0993067, 0.0879762, 0.494991, 0.468998
L, -25.9861, -4.41985, -2.54978, 3.92669,  , 0.0992539, 0.0880278, 0.495384, 0.469017
R, -26.0867, -4.23062, -2.0857, 3.9629, -2.981245, 0.0992172, 0.0881953, 0.494951, 0.469078
L, -26.1919, -3.89374, -2.09697, 4.32889,  , 0.0992251, 0.08809, 0.494766, 0.468553
R, -26.2581, -3.68337, -1.68292, 4.3481, -3.002655, 0.0991966, 0.0880007, 0.494167, 0.468057
L, -26.2922, -3.3895, -1.59547, 4.54204,  , 0.099097, 0.0878956, 0.493598, 0.467458
R, -26.3338, -3.16122, -1.29259, 4.56334, -3.022247, 0.0989745, 0.0877894, 0.492962, 0.466867
L, -26.3631, -2.91731, -1.22896, 4.59984,  , 0.0988493, 0.0876931, 0.492334, 0.466279
R, -26.4114, -2.70274, -1.0863, 4.56655, -3.040243, 0.098728, 0.0875836, 0.491705, 0.465727
L, -26.4939, -2.57583, -1.13611, 4.30161,  , 0.0986036, 0.0876017, 0.491188, 0.465625
R, -26.5397, -2.35008, -1.01721, 4.33625, -3.052911, 0.0984807, 0.0876521, 0.490682, 0.465502
L, -26.6026, -2.14795, -1.0389, 4.29882,  , 0.0983771, 0.0878308, 0.490404, 0.465524
R, -26.6232, -1.92214, -0.872336, 4.33077, -3.069198, 0.0982647, 0.0880648, 0.490058, 0.465512
L, -26.637, -1.63858, -0.818013, 4.50506,  , 0.0981459, 0.0881306, 0.489852, 0.46517
R, -26.6255, -1.43253, -0.406634, 4.45973, -3.088665, 0.0980227, 0.0883227, 0.489268, 0.464932
L, -26.639, -1.1831, -0.393806, 4.52925,  , 0.0978997, 0.0884799, 0.488791, 0.464587
R, -26.6599, -0.973074, -0.234847, 4.48836, -3.105724, 0.0977779, 0.0887721, 0.48828, 0.464323
L, -26.6828, -0.686464, -0.252584, 4.65434,  , 0.0976704, 0.0888767, 0.487976, 0.463828
R, -26.6635, -0.451887, 0.113835, 4.65753, -3.124597, 0.0975549, 0.0890058, 0.487395, 0.463331
L, -26.6256, -0.106636, 0.178329, 4.95367,  , 0.0974332, 0.0889049, 0.486859, 0.462795
R, -26.5982, 0.134621, 0.440428, 4.93025, 3.136293, 0.0973128, 0.0888044, 0.486256, 0.462251
L, -26.5825, 0.459503, 0.435209, 5.13856,  , 0.0971921, 0.08874, 0.485721, 0.461967
R, -26.5588, 0.707593, 0.530652, 5.11049, 3.114626, 0.0970738, 0.0886896, 0.485213, 0.461659
L, -26.5632, 1.00071, 0.478686, 5.21111,  , 0.0969941, 0.0887773, 0.484958, 0.461586
R, -26.5099, 1.28413, 0.583948, 5.26912, 3.094104, 0.0969042, 0.0890409, 0.484737, 0.461709
L, -26.4692, 1.49828, 0.598699, 5.13825,  , 0.0968293, 0.089205, 0.484755, 0.461569
R, -26.4199, 1.7069, 0.786742, 4.99473, 3.075304, 0.096768, 0.0892719, 0.484616, 0.461216
L, -26.3803, 1.89138, 0.778319, 4.82184,  , 0.0967549, 0.0892171, 0.484791, 0.460703
R, -26.3041, 2.11787, 1.10288, 4.75783, 3.060814, 0.0967267, 0.0891513, 0.4845, 0.46017
L, -26.2531, 2.28718, 1.0853, 4.57617,  , 0.0967577, 0.0890434, 0.484487, 0.459615
R, -26.1814, 2.50847, 1.19467, 4.54758, 3.045852, 0.0968153, 0.0889382, 0.484489, 0.45906
L, -26.1103, 2.76589, 1.21989, 4.6273,  , 0.0969221, 0.0888334, 0.484724, 0.458522
R, -26.0102, 2.9837, 1.64754, 4.54543, 3.027036, 0.0970034, 0.0887265, 0.484304, 0.457973
L, -25.906, 3.29733, 1.70188, 4.77441,  , 0.0970651, 0.0887446, 0.483966, 0.457684
R, -25.8147, 3.53351, 1.87126, 4.74357, 3.005494, 0.0971647, 0.0888032, 0.483543, 0.457422
L, -25.7169, 3.71869, 1.86915, 4.60664,  , 0.097301, 0.0887753, 0.483289, 0.457028
R, -25.5934, 3.92421, 2.10065, 4.5115, 2.988678, 0.0974046, 0.088726, 0.482848, 0.456583
L, -25.538, 4.07996, 1.99557, 4.32428,  , 0.0977671, 0.0886206, 0.48276, 0.456049
R, -25.4085, 4.27712, 2.21644, 4.2445, 2.974285, 0.0981027, 0.0885159, 0.482446, 0.455509
L, -25.2493, 4.51658, 2.31079, 4.31996,  , 0.098308, 0.0884176, 0.48214, 0.455043
R, -25.0883, 4.71792, 2.43885, 4.27553, 2.955476, 0.0984159, 0.0883171, 0.481789, 0.45459
L, -24.9805, 4.91003, 2.40795, 4.21735,  , 0.098638, 0.0882133, 0.481664, 0.454142
R, -24.8146, 5.10643, 2.65469, 4.14708, 2.938445, 0.0987763, 0.0881093, 0.481278, 0.453686
L, -24.6493, 5.33816, 2.72066, 4.21441,  , 0.0988589, 0.0880251, 0.480928, 0.453395
R, -24.4687, 5.52526, 3.083, 4.08794, 2.918982, 0.0988656, 0.0879351, 0.480365, 0.453017
L, -24.2864, 5.69457, 3.12592, 3.99973,  , 0.0988199, 0.0878335, 0.479813, 0.452613
R, -24.1141, 5.85923, 3.35946, 3.85283, 2.902002, 0.0987564, 0.0877328, 0.479268, 0.452136
L, -23.947, 6.01183, 3.34685, 3.74838,  , 0.0986915, 0.0876553, 0.47871, 0.451637
R, -23.7892, 6.21158, 3.20411, 3.81501, 2.886573, 0.0986474, 0.0875609, 0.478291, 0.451261
L, -23.6391, 6.35836, 3.1728, 3.69917,  , 0.098654, 0.0874978, 0.478031, 0.450836
R, -23.4789, 6.53858, 3.26847, 3.65918, 2.869817, 0.0987064, 0.0874257, 0.477741, 0.450446
L, -23.2512, 6.79523, 3.4103, 3.86051,  , 0.0986549, 0.0873458, 0.477354, 0.450567
R, -23.0436, 6.94689, 3.60221, 3.71526, 2.847592, 0.0985713, 0.0872536, 0.476852, 0.450515
L, -22.8382, 7.1176, 3.64498, 3.68075,  , 0.0984716, 0.0871682, 0.476372, 0.450553
R, -22.6124, 7.27066, 3.94033, 3.53254, 2.829820, 0.0983587, 0.0870785, 0.475834, 0.450427
L, -22.4422, 7.39075, 3.87096, 3.38198,  , 0.098254, 0.0869794, 0.475303, 0.450166
R, -22.1977, 7.54225, 4.28763, 3.23047, 2.814044, 0.0981462, 0.0868807, 0.474946, 0.449797
L, -22.0238, 7.6843, 4.20425, 3.17251,  , 0.0980352, 0.0867838, 0.474447, 0.449451
R, -21.8223, 7.87728, 4.14165, 3.28189, 2.796442, 0.0979254, 0.0867027, 0.473908, 0.449432
L, -21.6294, 8.00122, 4.10064, 3.17618,  , 0.0978226, 0.0866098, 0.473388, 0.449349
R, -21.4276, 8.14537, 4.18222, 3.10023, 2.777680, 0.0977265, 0.0865223, 0.472861, 0.449265
L, -21.2313, 8.13916, 4.09945, 2.6865,  , 0.0976481, 0.0865836, 0.472418, 0.44877
R, -21.0252, 8.30509, 4.0329, 2.80143, 2.766717, 0.0975829, 0.0865559, 0.472118, 0.448438
L, -20.8629, 8.44941, 3.95883, 2.80335,  , 0.0976347, 0.0864963, 0.472039, 0.448224
R, -20.6018, 8.58463, 4.36504, 2.68275, 2.747660, 0.0975953, 0.08642, 0.471523, 0.447938
L, -20.3516, 8.72321, 4.42847, 2.70157,  , 0.0975159, 0.0863279, 0.471003, 0.447813
R, -20.1412, 8.86353, 4.35636, 2.73624, 2.727044, 0.0974566, 0.0862323, 0.470548, 0.447929
L, -19.9637, 8.93997, 4.25415, 2.57401,  , 0.0975011, 0.0861449, 0.47026, 0.447845
R, -19.756, 9.06098, 4.2443, 2.55148, 2.711156, 0.0976078, 0.0860507, 0.470052, 0.447872
L, -19.5526, 9.11509, 4.19765, 2.36478,  , 0.0978096, 0.0860016, 0.470007, 0.447671
R, -19.2937, 9.24257, 4.48114, 2.31175, 2.696224, 0.0979214, 0.0859192, 0.469583, 0.447506
L, -19.0039, 9.33684, 4.6017, 2.27603,  , 0.0978941, 0.0858381, 0.469095, 0.447408
R, -18.7782, 9.42862, 4.68846, 2.16425, 2.675233, 0.0978888, 0.0857574, 0.468587, 0.447234
L, -18.5251, 9.52473, 4.7204, 2.13934,  , 0.0978539, 0.0856713, 0.46808, 0.447146
R, -18.2452, 9.57461, 5.04207, 1.86768, 2.656863, 0.0977647, 0.0856239, 0.467693, 0.446756
L, -17.9401, 9.70944, 5.16591, 1.98552,  , 0.0976641, 0.0855308, 0.467434, 0.446637
R, -17.6761, 9.82233, 5.0925, 2.07378, 2.635121, 0.0975803, 0.0854472, 0.467046, 0.446873
L, -17.409, 9.91875, 5.11452, 2.05966,  , 0.0975268, 0.0853852, 0.466656, 0.447253
R, -17.142, 10.0172, 5.23175, 1.99351, 2.612837, 0.0975128, 0.0853666, 0.466387, 0.447628
L, -16.879, 10.1255, 5.23843, 2.01499,  , 0.097536, 0.085446, 0.466096, 0.448265
R, -16.6057, 10.2124, 5.33389, 1.93423, 2.589923, 0.0976295, 0.0855951, 0.465925, 0.448841
L, -16.3794, 10.2903, 5.24199, 1.87593,  , 0.097663, 0.0858017, 0.465587, 0.449425
R, -16.1036, 10.378, 5.37329, 1.79475, 2.569248, 0.0977701, 0.0861285, 0.46542, 0.449941
L, -15.9058, 10.3575, 5.1734, 1.50659,  , 0.0977474, 0.0861772, 0.464981, 0.449873
R, -15.6475, 10.4297, 5.19158, 1.48447, 2.553526, 0.0977395, 0.086281, 0.464545, 0.449879
L, -15.4658, 10.3839, 4.97112, 1.17113,  , 0.0976412, 0.0861995, 0.464058, 0.449489
R, -15.1465, 10.4296, 5.35418, 0.9938, 2.540171, 0.0976277, 0.086117, 0.463768, 0.449022
L, -14.8935, 10.4706, 5.31925, 0.96825,  , 0.0976142, 0.0860325, 0.463417, 0.448568
R, -14.6482, 10.5029
